row_id,car_name,mileage,price,type,category,quantity,sales,order_date,profit,country,ship_date,state,region,discount
1825,Ford F-150,479,13301656,Diesel,Pickup Truck,14,139667388,2020-11-12,15313057.53,USA,2024-02-27,Kentucky,South,5.55
1826,Ford Mustang,512,7645515,Diesel,Coupe,20,76455156,2018-09-01,8710440.87,USA,2021-05-04,Montana,South,9.52
1827,Ford F-150,315,8161687,EV,Pickup Truck,12,146910366,2023-08-02,22449145.07,USA,2024-10-31,Missouri,South,23.44
1828,BMW 3 Series,345,20124493,Petrol,Sedan,14,112697163,2019-03-04,8947490.47,USA,2020-08-21,Texas,South,22.62
1829,Nissan Altima,416,5372793,Petrol,Sedan,6,12894703,2021-04-08,1049530.42,USA,2023-11-11,Florida,East,10.16
1830,Chevrolet Silverado,364,12226213,Petrol,Pickup Truck,9,146714565,2022-04-08,26169131.91,USA,2023-09-26,Connecticut,North,0.62
1831,BMW 3 Series,489,5687158,Petrol,Sedan,13,14786612,2021-11-20,1727447.37,USA,2021-12-16,North Carolina,East,19.91
1832,Nissan Altima,274,11159694,EV,Sedan,6,53566531,2019-04-23,12845943.53,USA,2024-11-07,Mississippi,West,14.31
1833,Nissan Altima,536,13241769,Diesel,Sedan,10,52967076,2021-02-03,6377738.79,USA,2024-01-22,Texas,West,12.47
1834,Ford F-150,225,8097806,Petrol,Pickup Truck,5,60733545,2018-09-06,3081086.86,USA,2020-08-15,Georgia,North,17.68
1835,Ford F-150,583,5425002,Diesel,Pickup Truck,7,56962521,2024-07-19,4788837.41,USA,2024-08-22,South Dakota,North,24.66
1836,Tesla Model S,285,14500141,Petrol,Sedan,15,138410443,2022-03-10,34349191.75,USA,2023-02-14,Oklahoma,East,7.26
1837,Ford F-150,313,8016900,EV,Pickup Truck,12,144304200,2018-01-27,9687163.58,USA,2018-03-29,New Mexico,East,24.39
1838,BMW 3 Series,262,4456020,Diesel,Sedan,22,19606488,2021-05-20,1075361.6,USA,2023-12-19,Oregon,North,4.02
1839,Honda Civic,353,12917206,Petrol,Sedan,9,116254854,2019-01-16,17844685.11,USA,2020-01-18,Arizona,North,5.18
1840,Honda Civic,464,7658062,Petrol,Sedan,17,130187054,2024-06-09,13318320.63,USA,2024-07-15,South Dakota,South,16.54
1841,Toyota Corolla,385,5981864,EV,Sedan,9,53836776,2023-12-29,7065716.41,USA,2024-07-04,California,East,6.94
1842,Hyundai Sonata,108,8944438,Diesel,Sedan,15,107333256,2018-11-10,26134660.77,USA,2024-06-04,Ohio,North,18.59
1843,Nissan Altima,553,10544691,EV,Sedan,7,59050269,2018-06-16,9164707.76,USA,2021-09-12,Georgia,North,10.0
1844,Chevrolet Silverado,440,10569927,EV,Pickup Truck,3,21139855,2020-11-08,3278365.55,USA,2021-12-08,West Virginia,West,8.77
1845,Hyundai Sonata,388,10974951,Diesel,Sedan,1,4389980,2020-07-16,741944.19,USA,2024-01-08,Vermont,East,12.87
1846,Toyota Corolla,461,10152914,Petrol,Sedan,14,142140796,2019-11-04,15072007.44,USA,2023-03-10,Idaho,East,8.76
1847,Toyota Corolla,421,7254766,Petrol,Sedan,1,7254766,2018-05-27,735946.29,USA,2021-12-14,Alaska,West,23.75
1848,Hyundai Sonata,110,5523606,Petrol,Sedan,4,17675539,2018-04-24,2760117.05,USA,2019-09-28,North Carolina,North,6.42
1849,Tesla Model S,140,1830777,Diesel,Sedan,8,4660160,2020-05-09,835249.8,USA,2021-03-13,South Dakota,North,5.13
1850,Toyota Corolla,213,12856054,Diesel,Sedan,23,295689242,2022-06-22,16932896.35,USA,2024-06-28,Alaska,West,5.05
1851,Nissan Altima,295,10399928,Petrol,Sedan,3,24959827,2024-04-29,3646783.48,USA,2024-10-01,Alaska,East,2.87
1852,Ford Mustang,406,17703615,Petrol,Coupe,10,88518078,2024-10-05,7886900.6,USA,2024-11-16,Hawaii,West,5.25
1853,Ford Mustang,600,3735999,Diesel,Coupe,2,3735999,2022-11-25,759618.84,USA,2023-12-17,Massachusetts,South,3.58
1854,Audi Q7,141,15060548,Diesel,SUV,7,32944950,2022-05-10,3396867.03,USA,2023-02-03,Utah,West,9.15
1855,BMW 3 Series,162,10802017,Diesel,Sedan,20,86416140,2018-12-19,11507922.84,USA,2021-05-28,Colorado,South,7.19
1856,BMW 3 Series,241,8400072,Petrol,Sedan,11,36960316,2023-07-30,9141174.17,USA,2024-04-09,Illinois,East,4.98
1857,Ford F-150,582,13533878,Diesel,Pickup Truck,25,253760212,2021-06-22,29118802.82,USA,2021-11-26,Texas,West,16.68
1858,Ford Mustang,536,13909827,EV,Coupe,8,55639310,2018-06-07,7856353.23,USA,2018-07-26,North Dakota,West,5.87
1859,BMW 3 Series,347,15673065,EV,Sedan,18,112846068,2023-12-01,23164172.05,USA,2024-08-23,Louisiana,East,22.29
1860,Tesla Model S,589,3611419,EV,Sedan,11,12639969,2021-02-21,1165221.53,USA,2022-03-11,Tennessee,East,2.86
1861,Nissan Altima,203,7874074,Petrol,Sedan,14,44094814,2021-03-30,6621729.26,USA,2024-09-02,Alaska,West,16.23
1862,BMW 3 Series,108,4242139,EV,Sedan,4,3393711,2021-03-22,628001.58,USA,2023-06-28,New Jersey,South,2.45
1863,Nissan Altima,363,6313406,Petrol,Sedan,17,85862321,2024-06-23,8726042.03,USA,2024-10-21,Illinois,West,11.98
1864,Toyota Corolla,433,6528207,Petrol,Sedan,4,26112828,2018-01-09,4315133.1,USA,2018-06-08,Wisconsin,North,8.87
1865,Toyota Corolla,446,9720419,Diesel,Sedan,23,223569637,2018-09-13,55542864.56,USA,2021-04-19,Missouri,South,21.1
1866,Hyundai Sonata,534,6659978,Diesel,Sedan,9,47951841,2024-06-08,10894846.7,USA,2024-11-17,New Jersey,East,9.19
1867,Hyundai Sonata,313,14454631,Diesel,Sedan,4,23127409,2020-05-02,3937726.96,USA,2020-10-15,New Mexico,South,4.74
1868,Audi Q7,469,2781065,Diesel,SUV,1,434541,2021-01-19,66215.83,USA,2021-11-01,Washington,South,13.8
1869,Ford Mustang,559,13487218,Diesel,Coupe,20,134872188,2023-03-03,26853278.26,USA,2024-02-23,Alaska,South,11.22
1870,Ford Mustang,274,1971328,EV,Coupe,1,985664,2024-07-10,211318.65,USA,2024-10-06,Connecticut,North,15.99
1871,Hyundai Sonata,503,3664887,Diesel,Sedan,8,23455276,2022-05-26,2644921.18,USA,2023-05-12,Wyoming,East,17.0
1872,BMW 3 Series,559,16884304,Petrol,Sedan,24,162089323,2023-04-02,24151915.25,USA,2024-07-21,Georgia,North,15.38
1873,Tesla Model S,167,519377,Diesel,Sedan,23,7601792,2022-12-30,579365.18,USA,2023-04-06,Michigan,East,6.4
1874,Hyundai Sonata,241,12437289,EV,Sedan,13,129347805,2024-07-01,11911756.0,USA,2024-11-22,New Mexico,North,17.63
1875,Ford Mustang,394,16206054,EV,Coupe,16,129648432,2023-11-06,32266289.24,USA,2024-11-03,Wyoming,South,19.35
1876,Honda Civic,248,14574438,EV,Sedan,8,116595504,2019-11-12,11122780.81,USA,2022-05-27,Massachusetts,East,1.41
1877,Honda Civic,268,7522977,Petrol,Sedan,10,37614885,2020-07-23,5916329.03,USA,2021-11-02,Virginia,South,8.44
1878,Chevrolet Silverado,267,1635543,Diesel,Pickup Truck,12,26168702,2022-09-27,6497378.4,USA,2022-10-07,Wisconsin,East,1.51
1879,Nissan Altima,400,1654321,Petrol,Sedan,19,25145679,2024-10-27,4530907.82,USA,2024-11-04,Mississippi,West,7.07
1880,Hyundai Sonata,316,9100182,Diesel,Sedan,24,174723494,2019-05-15,37387996.4,USA,2024-09-10,Texas,West,17.52
1881,Tesla Model S,383,13378586,Petrol,Sedan,6,51081874,2018-10-28,8055768.34,USA,2022-05-03,North Carolina,West,13.04
1882,BMW 3 Series,117,13828830,EV,Sedan,18,49783788,2021-11-30,4613869.68,USA,2024-01-28,Iowa,East,8.41
1883,Honda Civic,123,3109703,Petrol,Sedan,2,6219406,2018-02-05,1128781.3,USA,2023-03-24,Arizona,South,11.12
1884,Toyota Corolla,107,12971798,EV,Sedan,12,77830788,2020-03-01,18061281.55,USA,2020-09-13,New Mexico,North,24.01
1885,Ford Mustang,152,1388638,EV,Coupe,20,13886388,2023-11-11,3203731.49,USA,2024-01-07,Arkansas,North,6.84
1886,Ford Mustang,504,9135040,EV,Coupe,5,11418801,2020-04-08,2194350.55,USA,2021-08-11,Washington,North,0.34
1887,Nissan Altima,213,12963029,EV,Sedan,12,124445078,2018-04-07,25235002.06,USA,2022-07-31,New Hampshire,South,20.99
1888,Hyundai Sonata,427,7650886,EV,Sedan,10,30603544,2021-01-20,7068470.29,USA,2024-09-04,Wyoming,West,17.27
1889,BMW 3 Series,265,12557866,Diesel,Sedan,5,12557866,2021-08-02,1543786.45,USA,2023-03-11,West Virginia,West,22.21
1890,Toyota Corolla,357,1027071,Diesel,Sedan,2,2054142,2023-07-17,123278.01,USA,2024-03-26,Wyoming,West,2.81
1891,Honda Civic,122,325554,EV,Sedan,1,325554,2019-09-26,70702.55,USA,2021-01-31,Montana,South,3.21
1892,Ford Mustang,189,4338374,Petrol,Coupe,2,4338374,2022-11-14,511099.52,USA,2024-01-19,South Carolina,South,14.29
1893,Chevrolet Silverado,590,9269937,EV,Pickup Truck,13,80339454,2021-10-14,9155271.19,USA,2023-03-17,Wyoming,South,7.96
1894,Ford F-150,164,2343217,Petrol,Pickup Truck,16,56237208,2019-08-21,8255590.17,USA,2021-06-14,North Dakota,South,1.26
1895,Toyota Corolla,495,5312272,Diesel,Sedan,22,116869984,2018-04-22,22687272.93,USA,2024-09-16,Arizona,North,18.63
1896,Tesla Model S,234,3217000,Diesel,Sedan,9,9212319,2020-10-10,1200531.06,USA,2024-10-02,South Carolina,North,0.84
1897,BMW 3 Series,169,20469735,EV,Sedan,15,61409205,2020-04-15,12737814.94,USA,2023-07-23,New Jersey,South,19.39
1898,Audi Q7,404,2307395,Petrol,SUV,1,360530,2020-05-17,82191.8,USA,2023-05-01,Kansas,East,0.03
1899,Toyota Corolla,322,10602639,Petrol,Sedan,16,84821112,2021-10-31,9508413.83,USA,2023-10-27,Massachusetts,West,14.56
1900,Chevrolet Silverado,518,7848642,Petrol,Pickup Truck,19,198832279,2023-02-18,16533044.62,USA,2024-04-21,South Dakota,North,16.97
1901,Chevrolet Silverado,382,12107380,Petrol,Pickup Truck,1,8071587,2020-05-26,1098279.03,USA,2024-02-25,New York,North,13.59
1902,BMW 3 Series,499,16384975,EV,Sedan,5,32769951,2022-07-07,8077319.39,USA,2023-08-23,Washington,West,22.57
1903,Audi Q7,439,15746038,EV,SUV,4,19682548,2023-02-16,4876782.0,USA,2023-06-26,Colorado,North,12.8
1904,Ford Mustang,165,14661672,EV,Coupe,22,80639196,2020-01-12,4683735.58,USA,2020-02-20,West Virginia,East,13.69
1905,Nissan Altima,498,325270,EV,Sedan,10,1301080,2020-12-11,198980.32,USA,2024-02-06,North Carolina,West,13.3
1906,Nissan Altima,432,3044016,Diesel,Sedan,9,21916915,2022-02-26,5377132.51,USA,2022-06-06,Pennsylvania,West,8.17
1907,Hyundai Sonata,415,5727074,Petrol,Sedan,12,54979910,2024-01-20,11364814.42,USA,2024-11-09,Minnesota,East,18.09
1908,Chevrolet Silverado,178,13256490,Diesel,Pickup Truck,17,300480453,2019-03-08,35578045.21,USA,2022-01-25,New Hampshire,South,24.33
1909,Hyundai Sonata,220,11912407,Petrol,Sedan,16,152478809,2024-06-28,31161329.71,USA,2024-11-06,Vermont,West,0.92
1910,Tesla Model S,268,15475953,Petrol,Sedan,21,103407510,2021-06-10,12636209.63,USA,2024-06-02,Arizona,North,24.47
1911,Nissan Altima,573,14752600,Diesel,Sedan,13,76713520,2020-07-19,15060564.0,USA,2024-06-21,Florida,North,5.2
1912,Audi Q7,254,4624716,Diesel,SUV,21,15174852,2021-02-01,3749971.21,USA,2024-04-10,Arizona,North,11.2
1913,Nissan Altima,500,12065072,Diesel,Sedan,19,91694547,2020-06-08,20569761.83,USA,2023-02-11,Hawaii,South,22.79
1914,Audi Q7,262,22134297,EV,SUV,19,131422392,2019-03-13,16507738.96,USA,2021-01-06,North Carolina,East,13.93
1915,Ford Mustang,334,9006979,EV,Coupe,20,90069792,2019-07-09,15273862.51,USA,2023-02-20,Texas,South,11.89
1916,Ford Mustang,572,17524741,Diesel,Coupe,3,26287111,2022-01-01,4791212.03,USA,2024-01-03,Arizona,East,8.71
1917,Tesla Model S,278,6608190,Diesel,Sedan,6,12615636,2021-10-07,3106830.72,USA,2024-10-13,Arizona,South,18.02
1918,BMW 3 Series,378,15022248,EV,Sedan,17,102151286,2024-01-30,5381198.65,USA,2024-02-26,West Virginia,South,19.67
1919,BMW 3 Series,110,20228473,Diesel,Sedan,15,60685420,2021-05-29,4735935.62,USA,2022-07-03,Texas,South,7.54
1920,Tesla Model S,535,6223253,Petrol,Sedan,15,59403781,2022-05-17,14673218.5,USA,2023-06-29,Montana,East,22.52
1921,Hyundai Sonata,372,7167094,Diesel,Sedan,22,126140854,2024-09-26,25824651.69,USA,2024-11-20,Ohio,East,12.89
1922,Tesla Model S,158,3364705,EV,Sedan,12,25694113,2023-06-17,3118270.41,USA,2023-09-21,New Mexico,West,15.63
1923,Chevrolet Silverado,375,10242099,Diesel,Pickup Truck,20,273122664,2018-10-24,40226909.75,USA,2019-07-10,Indiana,West,9.36
1924,BMW 3 Series,504,14638549,Diesel,Sedan,16,93686716,2018-09-30,6048026.03,USA,2020-01-17,South Carolina,West,1.92
1925,BMW 3 Series,495,8954841,Petrol,Sedan,19,68056791,2019-12-09,3771917.42,USA,2021-01-09,Vermont,West,24.97
1926,Ford Mustang,150,17546271,Petrol,Coupe,9,78958222,2019-02-25,12062198.63,USA,2021-02-28,Vermont,East,18.27
1927,Honda Civic,553,7627163,EV,Sedan,12,91525956,2018-01-22,11821109.87,USA,2023-05-02,Hawaii,North,22.49
1928,Ford Mustang,509,2762122,Diesel,Coupe,21,14501144,2021-09-01,2259986.93,USA,2021-09-28,Iowa,East,12.29
1929,Hyundai Sonata,417,13966706,EV,Sedan,8,44693459,2021-09-28,10722831.22,USA,2023-02-23,North Carolina,North,4.15
1930,BMW 3 Series,470,9445663,Diesel,Sedan,2,3778265,2021-10-13,680367.0,USA,2024-03-05,California,East,10.52
1931,Nissan Altima,410,5645388,Petrol,Sedan,7,31614172,2024-03-20,1812339.85,USA,2024-04-06,California,North,8.26
1932,Hyundai Sonata,194,5794682,Petrol,Sedan,1,4635745,2019-11-05,456157.96,USA,2023-03-07,Utah,West,1.48
1933,Tesla Model S,394,11998460,Petrol,Sedan,1,7635383,2018-02-10,1648766.6,USA,2024-10-22,South Carolina,North,8.72
1934,Honda Civic,462,12114391,Diesel,Sedan,24,290745384,2018-03-23,20482235.99,USA,2021-12-29,Iowa,South,7.03
1935,BMW 3 Series,122,14950615,EV,Sedan,15,89703693,2022-05-21,8342541.68,USA,2022-12-16,Kansas,North,22.85
1936,Ford F-150,276,5497792,Petrol,Pickup Truck,22,181427136,2019-01-11,44308124.76,USA,2021-05-27,Maryland,West,21.43
1937,Toyota Corolla,474,13248248,EV,Sedan,7,46368868,2020-01-08,9711562.48,USA,2023-05-09,Wisconsin,North,9.39
1938,Nissan Altima,558,1273597,Petrol,Sedan,3,3056632,2022-03-01,368216.73,USA,2023-12-25,Louisiana,North,0.35
1939,Tesla Model S,101,4588137,Diesel,Sedan,1,1459861,2021-06-21,225499.26,USA,2024-10-17,Montana,South,2.23
1940,Chevrolet Silverado,596,6876908,Diesel,Pickup Truck,13,119199740,2022-10-12,19606048.47,USA,2024-04-26,Oregon,South,15.98
1941,Ford F-150,286,1249139,EV,Pickup Truck,10,9368542,2020-04-13,1066264.49,USA,2023-06-28,Georgia,East,8.64
1942,Audi Q7,325,8754307,Petrol,SUV,12,32828652,2024-01-13,3914056.18,USA,2024-10-12,Texas,East,23.1
1943,Audi Q7,278,16512046,Diesel,SUV,20,103200290,2018-12-03,15041447.61,USA,2024-09-25,Wyoming,East,3.54
1944,Toyota Corolla,296,4445692,Diesel,Sedan,9,40011228,2024-03-31,3146096.88,USA,2024-08-21,Minnesota,North,18.19
1945,Audi Q7,317,21198307,Diesel,SUV,24,158987304,2022-07-21,36530432.0,USA,2022-08-18,Kentucky,North,16.18
1946,Hyundai Sonata,370,12775828,Petrol,Sedan,21,214633910,2023-10-22,38158450.27,USA,2024-11-22,Kentucky,South,7.01
1947,Nissan Altima,386,3808056,Petrol,Sedan,8,24371558,2024-04-05,3902129.03,USA,2024-10-06,Montana,East,1.33
1948,Hyundai Sonata,295,8708092,Diesel,Sedan,11,76631209,2019-06-30,7600900.54,USA,2020-12-07,Indiana,South,21.45
1949,BMW 3 Series,226,3658596,Diesel,Sedan,22,32195644,2024-10-28,6535098.46,USA,2024-11-05,Mississippi,West,16.57
1950,Honda Civic,187,12819471,Petrol,Sedan,1,12819471,2019-05-29,3130233.02,USA,2020-01-06,Wisconsin,West,5.46
1951,Toyota Corolla,241,8243733,Petrol,Sedan,10,41218665,2021-03-13,8160089.5,USA,2022-09-14,Wyoming,West,8.79
1952,Ford F-150,569,334082,EV,Pickup Truck,14,3507861,2021-03-18,638646.07,USA,2021-04-28,Wyoming,North,3.04
1953,Chevrolet Silverado,462,8267113,Petrol,Pickup Truck,22,242502004,2022-05-08,44045099.51,USA,2023-03-05,Maryland,East,8.3
1954,Ford Mustang,485,8277764,EV,Coupe,19,78638761,2022-04-08,19514654.33,USA,2022-06-14,West Virginia,East,13.85
1955,Chevrolet Silverado,155,5759532,Diesel,Pickup Truck,14,107511264,2018-06-09,23614488.14,USA,2019-06-25,Montana,East,13.91
1956,Ford F-150,187,3189559,Diesel,Pickup Truck,17,40666877,2020-02-20,2282001.98,USA,2021-11-08,Alaska,East,3.56
1957,Hyundai Sonata,493,3387360,Diesel,Sedan,12,32518656,2022-10-05,5334230.59,USA,2024-05-05,Washington,East,12.45
1958,Ford Mustang,422,15089977,EV,Coupe,20,150899772,2018-11-03,21205868.29,USA,2023-08-17,Arizona,West,23.38
1959,Honda Civic,327,5754809,Petrol,Sedan,14,80567326,2023-10-26,8737490.37,USA,2023-11-12,California,East,10.82
1960,Ford Mustang,265,13299007,Petrol,Coupe,10,66495036,2024-07-13,13828690.29,USA,2024-09-04,Georgia,West,23.3
1961,BMW 3 Series,200,18488842,Petrol,Sedan,21,155306277,2023-11-14,35157824.29,USA,2024-01-15,Alabama,South,22.12
1962,Honda Civic,243,12281890,Petrol,Sedan,5,30704725,2021-10-21,3055235.51,USA,2023-04-09,Pennsylvania,North,21.63
1963,Ford F-150,218,12075242,Petrol,Pickup Truck,15,271692945,2018-01-30,15299815.87,USA,2022-12-07,Tennessee,West,6.78
1964,BMW 3 Series,138,14944410,Diesel,Sedan,25,149444100,2022-08-08,34394273.57,USA,2023-10-01,Nebraska,South,12.87
1965,Tesla Model S,367,5528437,EV,Sedan,23,80916217,2019-01-16,10703256.22,USA,2020-08-31,Colorado,West,13.6
1966,Nissan Altima,543,9175871,Diesel,Sedan,24,176176723,2022-01-14,29202959.0,USA,2024-08-09,New Jersey,North,0.16
1967,Hyundai Sonata,600,5397259,Petrol,Sedan,14,60449300,2022-12-13,8335515.5,USA,2023-09-08,Montana,North,12.15
1968,Tesla Model S,281,1125531,Diesel,Sedan,7,5013729,2019-10-02,971338.9,USA,2021-12-17,Pennsylvania,West,22.96
1969,Tesla Model S,151,2158752,EV,Sedan,12,16485016,2024-03-11,3815658.39,USA,2024-10-08,Missouri,North,5.71
1970,Ford F-150,598,8927008,Diesel,Pickup Truck,9,120514608,2018-07-30,17620224.03,USA,2022-04-27,Montana,North,3.87
1971,Tesla Model S,366,8260859,Petrol,Sedan,13,34169917,2020-07-05,4209851.35,USA,2021-09-26,Connecticut,South,4.59
1972,Chevrolet Silverado,103,8922522,EV,Pickup Truck,9,53535135,2020-06-22,5235471.11,USA,2024-10-07,Colorado,East,13.93
1973,BMW 3 Series,260,16817602,Petrol,Sedan,10,67270410,2018-05-14,13738242.67,USA,2022-07-24,Washington,South,15.84
1974,Toyota Corolla,314,225204,Diesel,Sedan,17,3828468,2023-05-17,776029.31,USA,2023-05-23,North Carolina,East,7.62
1975,BMW 3 Series,562,1199614,Petrol,Sedan,14,6717841,2018-07-23,1616220.22,USA,2020-11-20,North Dakota,North,19.89
1976,Ford F-150,353,12271325,EV,Pickup Truck,10,184069875,2022-02-11,28766912.1,USA,2023-11-30,Hawaii,South,9.11
1977,BMW 3 Series,241,9393826,Petrol,Sedan,8,30060244,2023-11-18,3269645.32,USA,2024-01-02,New Jersey,West,0.37
1978,Honda Civic,388,13970687,Petrol,Sedan,16,223530992,2023-09-23,40790674.28,USA,2024-10-21,Florida,North,10.11
1979,Ford F-150,113,14919140,EV,Pickup Truck,24,537089040,2018-12-05,133691102.37,USA,2021-06-04,Florida,East,22.95
1980,Honda Civic,361,10058463,Petrol,Sedan,16,160935408,2018-05-11,21602763.03,USA,2019-11-21,Kansas,West,16.73
1981,Hyundai Sonata,493,5154788,EV,Sedan,1,4123830,2023-12-23,601348.64,USA,2024-02-03,New Jersey,North,15.29
1982,Toyota Corolla,467,10840160,Diesel,Sedan,20,216803200,2023-12-30,16051194.25,USA,2024-08-20,Mississippi,East,21.52
1983,Ford F-150,503,6165153,Petrol,Pickup Truck,7,64734106,2022-06-27,5176103.51,USA,2023-11-04,Kentucky,North,5.45
1984,Nissan Altima,475,6847441,Petrol,Sedan,25,68474410,2021-02-09,5607985.55,USA,2022-06-17,Delaware,South,22.69
1985,Hyundai Sonata,200,9358918,Diesel,Sedan,17,127281284,2019-09-23,15463035.28,USA,2020-04-04,Nebraska,North,21.15
1986,Audi Q7,473,14081324,Petrol,SUV,25,110010350,2022-10-17,15501598.45,USA,2024-08-04,South Carolina,West,1.22
1987,Toyota Corolla,568,14627518,Petrol,Sedan,17,124333903,2021-10-12,26888963.59,USA,2023-06-15,Alabama,North,15.76
1988,Toyota Corolla,449,12537626,Diesel,Sedan,6,37612878,2021-12-18,8795849.45,USA,2022-07-27,Iowa,East,5.57
1989,Tesla Model S,128,6304867,Diesel,Sedan,18,72219394,2018-07-02,11788603.57,USA,2022-08-11,Alabama,East,8.89
1990,Ford Mustang,447,16512228,EV,Coupe,6,49536684,2023-03-07,4698890.64,USA,2024-06-07,Arkansas,East,4.44
1991,BMW 3 Series,261,2399997,Petrol,Sedan,8,7679990,2023-02-20,699229.8,USA,2023-09-03,Kentucky,North,14.74
1992,Ford Mustang,534,9394190,Petrol,Coupe,20,93941904,2018-01-13,20967681.95,USA,2018-01-16,North Dakota,South,18.16
1993,Ford Mustang,334,1454767,Petrol,Coupe,13,9455986,2022-02-06,2214263.43,USA,2023-01-23,North Carolina,West,14.02
1994,Nissan Altima,235,7276318,Petrol,Sedan,20,58210544,2020-04-07,13403875.26,USA,2023-01-19,Washington,South,19.35
1995,Chevrolet Silverado,396,11195855,Diesel,Pickup Truck,10,149278068,2022-04-21,33511137.57,USA,2023-05-08,Texas,North,0.37
1996,Honda Civic,537,6713528,Diesel,Sedan,8,53708224,2022-05-19,6181280.33,USA,2023-02-19,California,West,14.92
1997,Nissan Altima,523,2481516,Diesel,Sedan,11,21837340,2023-04-15,1906600.61,USA,2024-02-02,New Mexico,North,21.9
1998,BMW 3 Series,271,8183779,EV,Sedan,10,32735118,2024-05-17,6289518.15,USA,2024-07-02,Oregon,West,3.49
1999,Toyota Corolla,484,11540570,EV,Sedan,3,34621710,2023-03-12,7419064.32,USA,2023-10-07,Minnesota,North,4.58
2000,Chevrolet Silverado,112,9049901,Petrol,Pickup Truck,17,102565549,2020-08-04,21886179.15,USA,2023-12-19,Rhode Island,South,11.79
2001,Ford Mustang,379,17852629,Diesel,Coupe,16,142821033,2024-09-14,15656825.63,USA,2024-09-23,New York,North,13.28
2002,Ford Mustang,223,9952380,Diesel,Coupe,10,24880950,2020-10-18,4785952.56,USA,2021-07-14,Alaska,North,3.45
2003,Hyundai Sonata,593,13726213,EV,Sedan,16,87847763,2021-02-02,11819001.1,USA,2024-09-20,Oregon,West,11.59
2004,Honda Civic,311,11743296,Diesel,Sedan,22,258352512,2023-10-27,18874718.6,USA,2023-12-16,Nebraska,East,22.7
2005,Honda Civic,431,2927978,Diesel,Sedan,3,8783934,2022-11-05,771571.53,USA,2022-11-27,North Carolina,South,5.03
2006,Ford Mustang,237,7155996,EV,Coupe,4,14311992,2023-12-04,2970393.32,USA,2024-04-14,Florida,South,15.04
2007,Nissan Altima,430,1972700,Petrol,Sedan,3,4734480,2018-04-12,559951.84,USA,2022-05-28,Arizona,North,3.65
2008,Tesla Model S,552,11145435,Petrol,Sedan,11,78018047,2018-07-22,6537902.07,USA,2024-01-24,Utah,North,14.21
2009,Ford F-150,354,7751825,EV,Pickup Truck,15,174416062,2024-09-27,36697825.73,USA,2024-11-12,Wisconsin,North,10.81
2010,Nissan Altima,378,7408321,EV,Sedan,4,23706627,2019-03-14,5326748.78,USA,2023-01-12,Washington,North,1.29
2011,BMW 3 Series,389,10941337,EV,Sedan,22,48141885,2020-07-01,3199431.91,USA,2021-04-11,Kansas,South,0.2
